PROVNUM,PROVNAME,STATE,COUNTY_NAME,CY_Qtr,days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage
015169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,Lauderdale,2025Q3,92,12171.0,132.29347826086956,132.29347826086956,42979.529999999984,9042.88,40249.13999999999,6312.490000000001,23871.8,0.0,3.531306384027605,0.7429857858844794,3.3069706679812665,0.5186500698381399,1.9613671842905265,0.0
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,Bullock,2025Q3,92,8677.0,94.31521739130434,94.31521739130434,39954.0,3501.75,38946.0,2493.75,28032.0,0.0,4.60458683876916,0.4035669010026507,4.488417655871845,0.2873977181053359,3.2306096577158003,0.0
015174,COOSA VALLEY HEALTH AND REHAB,AL,Etowah,2025Q3,92,5703.0,61.98913043478261,61.98913043478261,26685.37,2235.23,25030.949999999997,1754.65,18703.940000000013,0.0,4.679181132737155,0.3919393301770997,4.389084692267226,0.3076714010170085,3.2796668420129778,0.0
015175,WESLEY PLACE ON HONEYSUCKLE,AL,Houston,2025Q3,92,14302.0,155.45652173913044,155.45652173913044,60369.0,6374.0,54767.25,772.25,39743.5,548.75,4.221018039435044,0.4456719339952454,3.829342050062928,0.0539959446231296,2.778877080128653,0.9089930262220676
015176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,De Kalb,2025Q3,92,12735.0,138.42391304347825,138.42391304347825,46677.12000000002,7250.129999999998,43838.65000000001,5524.339999999999,31826.179999999997,0.0,3.6652626619552433,0.5693074204946995,3.442375343541422,0.433791912053396,2.4991111111111106,0.0
015177,WOODHAVEN MANOR NURSING HOME,AL,Marengo,2025Q3,92,6637.0,72.1413043478261,72.1413043478261,23777.92,4310.0,21388.419999999995,1920.5,15042.75,0.0,3.582630706644568,0.6493897845412083,3.22260358595751,0.289362663854151,2.2664984179599217,0.0
015178,GREENE COUNTY NURSING HOME,AL,Greene,2025Q3,92,3354.0,36.45652173913044,36.45652173913044,11080.0,1678.25,10516.5,1114.75,6540.5,0.0,3.303518187239117,0.5003726893261777,3.1355098389982112,0.3323643410852713,1.9500596302921884,0.0
015179,PARKWOOD HEALTH CARE FACILITY,AL,Russell,2025Q3,92,6676.0,72.56521739130434,72.56521739130434,28739.0,6188.25,24569.5,2880.75,16859.25,0.0,4.304823247453565,0.9269397843019772,3.680272618334332,0.431508388256441,2.5253520071899342,0.0
015180,GADSDEN HEALTH AND REHAB CENTER,AL,Etowah,2025Q3,92,12351.0,134.25,134.25,51753.08,6569.25,49171.08,5564.75,29187.32999999999,1256.3300000000002,4.190193506598655,0.5318800097158125,3.981141607966967,0.450550562707473,2.3631552101044444,2.427546341203268
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,Butler,2025Q3,92,7503.0,81.55434782608695,81.55434782608695,31699.200000000004,3328.97,29764.040000000005,1888.97,21360.730000000007,0.0,4.224870051979209,0.4436851925896307,3.9669518859123034,0.2517619618819138,2.846958549913369,0.0
015183,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,Mobile,2025Q3,92,13314.0,144.7173913043478,144.7173913043478,42910.25999999999,4876.599999999999,41666.110000000015,3982.1,29934.629999999983,0.0,3.222942767012167,0.3662761003455009,3.1294960192278816,0.2990911822142106,2.2483573681838656,0.0
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,Jackson,2025Q3,92,10984.0,119.3913043478261,119.3913043478261,45094.100000000006,6070.55,40413.9,3543.6,30004.6,3976.4,4.10543517844137,0.5526720684632193,3.6793426802622,0.3226147123088128,2.731664238892935,8.81800501617728
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,Tuscaloosa,2025Q3,92,16208.0,176.17391304347825,176.17391304347825,66196.20000000003,8433.65,61376.99999999999,6513.65,45162.61000000003,0.0,4.08416831194472,0.5203387216189536,3.786833662388943,0.401878701875617,2.786439412635737,0.0
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,Hale,2025Q3,92,6035.0,65.59782608695652,65.59782608695652,23583.82,3724.1499999999983,21698.91,2285.9999999999995,15629.37,0.0,3.907840927920464,0.6170919635459815,3.5955111847555923,0.3787903893951946,2.589787903893952,0.0
015188,JACKSON HEALTH CARE FACILITY,AL,Clarke,2025Q3,92,8048.0,87.47826086956522,87.47826086956522,32278.83,7250.75,29151.83,4123.75,19894.080000000005,0.0,4.010789015904573,0.9009381212723658,3.62224527833002,0.5123943836978131,2.47192842942346,0.0
015189,DIVERSICARE OF PELL CITY,AL,St. Clair,2025Q3,92,6842.0,74.3695652173913,74.3695652173913,21862.36000000001,4338.34,19537.29,2013.269999999999,13960.92,0.0,3.195317158725521,0.6340748319204911,2.855494007600117,0.294251680795089,2.040473545746857,0.0
015191,BROWN NURSING HOME,AL,Tallapoosa,2025Q3,92,5934.0,64.5,64.5,23541.750000000004,3950.75,20329.000000000004,1745.75,12996.0,0.0,3.967264914054601,0.6657819346140883,3.4258510279743857,0.2941944725311762,2.1900910010111225,0.0
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,Lee,2025Q3,92,12065.0,131.1413043478261,131.1413043478261,56571.40000000001,7242.000000000002,51323.13000000001,5089.800000000002,35369.40999999999,2767.3500000000004,4.688885205138832,0.6002486531288853,4.253885619560714,0.4218648984666392,2.9315714877745536,4.891782773627663
015193,CROWNE HEALTH CARE OF GREENVILLE,AL,Butler,2025Q3,92,8318.0,90.41304347826087,90.41304347826087,36638.67999999999,3513.25,33331.92999999999,1992.0,22617.51,0.0,4.404746333253185,0.4223671555662419,4.007204856936763,0.2394806443856696,2.7191043520076943,0.0
015194,PIEDMONT HEALTH CARE CENTER,AL,Calhoun,2025Q3,92,7724.0,83.95652173913044,83.95652173913044,34984.13,5497.75,31045.13,2435.75,23415.69,0.0,4.529276281719316,0.7117749870533402,4.019307353702744,0.3153482651475919,3.031549715173485,0.0
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,St. Clair,2025Q3,92,11872.0,129.04347826086956,129.04347826086956,46937.75,6370.5,44733.75,5737.5,32248.5,0.0,3.953651448787062,0.5365987196765498,3.76800454851752,0.483279986522911,2.716349393530997,0.0
015196,DIVERSICARE OF LANETT,AL,Chambers,2025Q3,92,7684.0,83.52173913043478,83.52173913043478,23892.13000000001,4267.030000000001,22174.620000000006,2549.5199999999986,14447.299999999996,0.0,3.109334981780324,0.5553136387298283,2.8858172826652795,0.3317959396147837,1.880179593961478,0.0
015197,LAFAYETTE EXTENDED CARE,AL,Chambers,2025Q3,92,5769.0,62.70652173913044,62.70652173913044,19647.25,2641.5,18558.5,1552.75,13246.249999999998,0.0,3.4056595597157213,0.4578783151326053,3.2169353440804294,0.2691540994973132,2.2961085110071067,0.0
015199,CROWNE HEALTH CARE OF EUFAULA,AL,Barbour,2025Q3,92,14510.0,157.7173913043478,157.7173913043478,58162.83,8897.83,54623.58,5969.33,35822.25,0.0,4.008465196416264,0.6132205375603033,3.764547208821502,0.411394210889042,2.468797381116471,0.0
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,AL,Cherokee,2025Q3,92,14366.0,156.15217391304347,156.15217391304347,70799.37000000004,11063.89,68796.66999999998,10535.89,50237.70999999999,0.0,4.928259083948213,0.770144090213003,4.788853543087845,0.7333906445774747,3.496986635110677,0.0
015201,"GENERATIONS OF RED BAY, LLC",AL,Franklin,2025Q3,92,5314.0,57.76086956521739,57.76086956521739,15655.64,2615.86,14178.39,1642.61,8220.45,0.0,2.946112156567557,0.4922581859239744,2.6681200602182917,0.3091098983816334,1.546942039894618,0.0
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,AL,Etowah,2025Q3,92,15310.0,166.41304347826087,166.41304347826087,58196.75,8620.25,53978.25,7187.0,36820.0,0.0,3.801224689745264,0.5630470280862182,3.525685826257348,0.4694317439581972,2.4049640757674724,0.0
015203,ATTALLA CENTER FOR REHABILITATION AND NURSING,AL,Etowah,2025Q3,92,8240.0,89.56521739130434,89.56521739130434,30213.290000000008,4517.870000000001,28684.1,3320.8899999999994,19085.02,0.0,3.6666614077669912,0.5482851941747574,3.4810800970873785,0.4030206310679611,2.3161432038834957,0.0
015204,GOODWATER HEALTHCARE CENTER,AL,Coosa,2025Q3,92,5484.0,59.60869565217392,59.60869565217392,26115.5,3011.25,24686.5,1582.25,18074.0,0.0,4.762126185266229,0.549097374179431,4.50154996353027,0.2885211524434719,3.2957695113056165,0.0
015206,DECATUR HEALTH & REHAB CENTER,AL,Morgan,2025Q3,92,10391.0,112.94565217391305,112.94565217391305,41001.75,5554.25,35082.75,2145.75,25659.5,55.5,3.945890674622269,0.534525069771918,3.3762631123087288,0.2065008180155904,2.469396593205659,0.135360076094313
015207,COLLINSVILLE HEALTHCARE & REHAB,AL,De Kalb,2025Q3,92,15485.0,168.31521739130434,168.31521739130434,61984.87,8532.209999999997,60913.37,7616.8499999999985,40619.33,0.0,4.002897642880207,0.550998385534388,3.933701646754924,0.4918856958346786,2.623140458508234,0.0
015208,"OZARK HEALTH AND REHABILITATION, LLC",AL,Dale,2025Q3,92,12437.0,135.18478260869566,135.18478260869566,49717.99000000002,6079.799999999997,46873.13000000002,4661.06,32981.969999999994,0.0,3.997587038674923,0.4888477928760953,3.768845380718824,0.3747736592425826,2.651923293398729,0.0
015209,DIVERSICARE OF BESSEMER,AL,Jefferson,2025Q3,92,13859.0,150.6413043478261,150.6413043478261,44985.92000000002,6919.879999999996,41950.96,4125.570000000001,30962.179999999997,48.0,3.245971570820407,0.499305866224114,3.026983187820189,0.2976816509127643,2.2340847102965578,0.1067000519273585
015210,"OPP HEALTH AND REHABILITATION, LLC",AL,Covington,2025Q3,92,14421.0,156.75,156.75,56262.02000000001,6182.140000000001,53093.75,4044.97,38450.8,0.0,3.901395187573678,0.4286901047084114,3.681696831010332,0.2804916441300881,2.666306081409056,0.0
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,AL,Mobile,2025Q3,92,11155.0,121.25,121.25,38154.92999999998,5468.750000000001,37666.92999999998,4980.75,21983.090000000007,0.0,3.4204329896907195,0.4902510085163604,3.376685791125054,0.4465038099506948,1.97069385925594,0.0
015212,SELF SKILLED NURSING & REHAB,AL,Jefferson,2025Q3,92,8731.0,94.90217391304348,94.90217391304348,39435.04,4579.619999999999,37594.06,2738.640000000001,26516.5,0.0,4.516669339136411,0.5245241094949031,4.3058137670369945,0.3136685373954874,3.0370518840911696,0.0
015213,TROY HEALTH & REHABILITATION CENTER,AL,Pike,2025Q3,92,11009.0,119.66304347826087,119.66304347826087,31415.2,4368.0,30943.2,3896.0,19945.0,0.0,2.8535925152148245,0.3967662821328004,2.810718503042965,0.353892269960941,1.8116995185757108,0.0
015214,MADISON MANOR NURSING HOME,AL,Madison,2025Q3,92,6759.0,73.46739130434783,73.46739130434783,29686.25,5044.75,26423.0,2864.25,19352.75,0.0,4.392106820535582,0.7463752034324604,3.909306110371357,0.4237683089214381,2.8632563988755733,0.0
015215,BIBB MEDICAL CENTER NURSING HOME,AL,Bibb,2025Q3,92,9994.0,108.6304347826087,108.6304347826087,34116.25,4276.0,32104.25,2264.0,22813.25,0.0,3.4136732039223534,0.4278567140284171,3.212352411446868,0.2265359215529317,2.282694616770062,0.0
015216,OAKVIEW MANOR HEALTH CARE CENTER,AL,Dale,2025Q3,92,9431.0,102.5108695652174,102.5108695652174,31148.82,5621.560000000002,30700.82,5173.560000000002,21317.88000000001,885.62,3.302812002968932,0.596072526773407,3.2553090870533343,0.5485696108578096,2.260405047184817,2.8431895654474237
015217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,AL,Jefferson,2025Q3,92,10930.0,118.80434782608695,118.80434782608695,37238.45000000001,3369.34,35308.830000000016,2316.5800000000004,22108.059999999998,0.0,3.4069945105215016,0.3082653247941446,3.230451052150048,0.2119469350411711,2.022695333943275,0.0
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,Clarke,2025Q3,92,6572.0,71.43478260869566,71.43478260869566,28054.75,4452.0,25142.25,2042.75,18287.75,351.25,4.268829884357882,0.6774193548387096,3.8256618989653073,0.3108262325015216,2.782676506390749,1.2520161469982802
015221,"CHAPMAN HEALTHCARE CENTER, INC",AL,Tallapoosa,2025Q3,92,13357.0,145.18478260869566,145.18478260869566,58617.0,7756.25,57040.75,6180.0,42193.75,0.0,4.388485438346934,0.5806880287489706,4.270476154825185,0.4626787452272217,3.1589241596166806,0.0
015222,FAIRHOPE HEALTH & REHAB,AL,Baldwin,2025Q3,92,7118.0,77.3695652173913,77.3695652173913,26149.5,3337.5,24622.75,2773.5,16297.25,0.0,3.6737145265524025,0.4688817083450407,3.4592230963753865,0.3896459679685304,2.289582747962911,0.0
015223,NORTHSIDE HEALTH CARE,AL,Etowah,2025Q3,92,9930.0,107.93478260869566,107.93478260869566,43184.5,6578.5,38505.75,3684.0,30185.75,363.0,4.34889224572004,0.6624874118831823,3.877719033232629,0.3709969788519637,3.0398539778449143,0.8405793745441072
015225,BARFIELD HEALTH CARE,AL,Marshall,2025Q3,92,10013.0,108.83695652173913,108.83695652173913,46436.630000000005,3535.9500000000003,42698.00000000001,1814.92,33448.4,0.0,4.637634075701588,0.3531359232997104,4.264256466593429,0.1812563667232597,3.340497353440528,0.0
015227,"GENERATIONS OF VERNON, LLC",AL,Lamar,2025Q3,92,11018.0,119.7608695652174,119.7608695652174,39777.04,9093.39,36419.86,5736.210000000003,24667.67000000001,0.0,3.61018696678163,0.8253212924305683,3.305487384280269,0.520621709929207,2.238851878743874,0.0
015228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,AL,Montgomery,2025Q3,92,9543.0,103.72826086956522,103.72826086956522,31620.48000000001,6936.039999999999,28777.859999999997,4184.66,18418.26,0.0,3.3134737503929594,0.7268196583883474,3.0155988682804145,0.4385057109923504,1.9300282929896264,0.0
015303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,AL,Jefferson,2025Q3,92,9724.0,105.69565217391305,105.69565217391305,32790.450000000004,5988.4,29705.56000000001,3720.04,22145.03000000001,0.0,3.372115384615385,0.6158371040723981,3.054870423693954,0.3825627313862608,2.2773580830933784,0.0
015315,"RIDGEWOOD HEALTH SERVICES, INC.",AL,Walker,2025Q3,92,7232.0,78.6086956521739,78.6086956521739,25154.57999999999,6239.380000000001,22043.03000000001,4358.309999999999,13839.569999999996,443.5,3.4782328539823,0.8627461283185842,3.0479853429203554,0.6026424225663715,1.9136573561946897,1.763098409911834
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,AL,Coffee,2025Q3,92,14940.0,162.3913043478261,162.3913043478261,74049.96000000004,8858.219999999996,69139.58000000003,6322.760000000003,50770.50000000001,0.0,4.95648995983936,0.5929196787148592,4.627816599732265,0.4232101740294513,3.398293172690764,0.0
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",AL,Jefferson,2025Q3,92,8635.0,93.8586956521739,93.8586956521739,32733.67000000001,6086.01,31519.19,5053.01,21367.68,0.0,3.790812970469022,0.7048071800810655,3.6501667631731327,0.585177764910249,2.474543138390272,0.0
015322,ENGLEWOOD HEALTH CARE CENTER,AL,Monroe,2025Q3,92,7190.0,78.15217391304348,78.15217391304348,33392.25,4465.75,31971.25,3548.25,20600.0,0.0,4.644262865090403,0.621105702364395,4.446627260083449,0.4934979137691238,2.8650904033379696,0.0
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",AL,Tuscaloosa,2025Q3,92,12561.0,136.5326086956522,136.5326086956522,50442.97,7491.340000000002,47363.529999999984,5531.340000000002,34442.95999999999,0.0,4.015840299339224,0.5963967836955658,3.770681474404903,0.4403582517315502,2.7420555688241377,0.0
015330,MARENGO NURSING HOME,AL,Marengo,2025Q3,92,4786.0,52.02173913043478,52.02173913043478,26875.5,3236.75,25438.0,1799.25,18571.0,0.0,5.615440869201839,0.6762954450480568,5.315085666527372,0.3759402423735896,3.880275804429586,0.0
015331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,AL,Russell,2025Q3,92,7514.0,81.67391304347827,81.67391304347827,25867.220000000005,5690.46,22750.55,2605.7900000000004,13982.789999999992,0.0,3.442536598349748,0.7573143465531009,3.0277548575991475,0.3467913228639873,1.860898323130156,0.0
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",AL,Crenshaw,2025Q3,92,12551.0,136.42391304347825,136.42391304347825,47544.38000000002,4571.659999999999,45365.390000000014,3483.6599999999994,33332.68999999997,0.0,3.788094972512152,0.3642466735718269,3.614484104852204,0.2775603537566727,2.6557796191538503,0.0
015361,LAUDERDALE CHRISTIAN NURSING HOME,AL,Lauderdale,2025Q3,92,5129.0,55.75,55.75,22143.78,3880.45,21167.78,2904.45,15051.25,0.0,4.317367907974264,0.7565704815753558,4.127077403002534,0.5662799766036264,2.934538896471047,0.0
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,AL,Jefferson,2025Q3,92,11487.0,124.8586956521739,124.8586956521739,43343.0,8126.75,40874.5,5658.25,26983.0,0.0,3.773221903020806,0.7074736658831723,3.5583268042134586,0.4925785670758248,2.349003221032472,0.0
015371,HERITAGE HEALTH CARE & REHAB INC,AL,Tuscaloosa,2025Q3,92,12665.0,137.66304347826087,137.66304347826087,52667.0,5683.25,50008.25,3566.0,35606.75,0.0,4.158468219502566,0.448736675878405,3.948539281484406,0.2815633636004737,2.8114291354125545,0.0
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,AL,Madison,2025Q3,92,7976.0,86.69565217391305,86.69565217391305,34327.01000000001,3745.06,32301.58,2701.06,21277.080000000005,0.0,4.303787612838517,0.4695411233701103,4.04984704112337,0.338648445336008,2.6676379137412245,0.0
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,AL,Henry,2025Q3,92,7493.0,81.44565217391305,81.44565217391305,38173.87000000001,5219.0,36773.9,4418.799999999999,22746.50999999999,1758.0,5.09460429734419,0.6965167489657014,4.907767249432803,0.5897237421593486,3.03570132123315,4.605244372655954
015374,"THE PINE OF CAMDEN, LLC",AL,Wilcox,2025Q3,92,5524.0,60.04347826086956,60.04347826086956,25688.83,2751.45,25688.83,2751.45,16687.7,0.0,4.650403692976104,0.4980901520637219,4.650403692976104,0.4980901520637219,3.0209449674149167,0.0
015375,ANNISTON HEALTH AND REHAB SERVICES,AL,Calhoun,2025Q3,92,7093.0,77.09782608695652,77.09782608695652,29905.75,6488.25,28296.0,5378.75,19203.0,0.0,4.216234315522346,0.9147398843930636,3.989285210771183,0.7583180600592133,2.707317073170732,0.0
015376,DIVERSICARE OF WINFIELD,AL,Marion,2025Q3,92,9336.0,101.47826086956522,101.47826086956522,29280.159999999996,7815.91,26568.329999999994,5104.079999999998,17968.440000000002,0.0,3.1362639245929724,0.837179734361611,2.845793701799485,0.5467095115681232,1.924640102827764,0.0
015378,MARSHALL MANOR NURSING HOME,AL,Marshall,2025Q3,92,7381.0,80.22826086956522,80.22826086956522,32423.57,4738.84,30138.32,4210.839999999999,20100.5,302.82000000000005,4.392842433274623,0.6420322449532584,4.083229914645711,0.5704972225985637,2.723275978864653,0.933950209677713
015379,MOBILE NURSING AND REHABILITATION CENTER,AL,Mobile,2025Q3,92,9090.0,98.80434782608695,98.80434782608695,29804.71,4237.740000000001,27538.050000000003,2549.67,17989.559999999998,0.0,3.27884598459846,0.4661980198019803,3.029488448844885,0.2804917491749174,1.9790495049504948,0.0
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,Baldwin,2025Q3,92,629.0,6.836956521739131,6.836956521739131,3017.2900000000004,874.8399999999999,2719.36,688.86,1748.64,0.0,4.796963434022258,1.3908426073131954,4.323306836248013,1.09516693163752,2.7800317965023846,0.0
015382,CANTERBURY HEALTH CARE FACILITY,AL,Russell,2025Q3,92,12070.0,131.19565217391303,131.19565217391303,52923.75,3687.25,47715.25,1628.0,37100.0,0.0,4.38473487986744,0.3054888152444076,3.95321043910522,0.1348798674399337,3.0737365368682683,0.0
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,Cullman,2025Q3,92,12827.0,139.42391304347825,139.42391304347825,55916.0,8614.75,50028.5,4629.25,36576.0,0.0,4.359242223434942,0.6716106650035082,3.9002494737662734,0.3608988851641069,2.851485148514852,0.0
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,Tallapoosa,2025Q3,92,6238.0,67.80434782608695,67.80434782608695,26510.25,5687.5,23302.5,2710.0,17475.25,1108.0,4.249799615261302,0.9117505610772684,3.7355722988137225,0.434434113497916,2.801418723949984,4.179515470431248
015388,EAST GLEN,AL,Jefferson,2025Q3,92,8745.0,95.05434782608695,95.05434782608695,32029.25,5036.5,29819.25,3155.75,20640.25,0.0,3.662578616352201,0.5759291023441967,3.4098627787307034,0.360863350485992,2.360234419668382,0.0
015390,CAPITOL HILL HEALTHCARE CENTER,AL,Montgomery,2025Q3,92,20269.0,220.31521739130437,220.31521739130437,85008.73,8090.98,80190.89000000001,5922.92,51402.73,0.0,4.194026839015245,0.3991800286151265,3.9563318367951066,0.2922156988504613,2.536026937688095,0.0
