PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr,Hrs_RNDON.1
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q1,20170328,347,7.0,7.0,0.0,42.12,42.12,0.0,60.85,60.85,0.0,0.0,0.0,0.0,232.88,232.88,0.0,803.31,793.06,10.25,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q1,20170329,349,7.0,7.0,0.0,41.97,41.97,0.0,53.92,53.92,0.0,0.0,0.0,0.0,219.64,219.64,0.0,785.65,781.39,4.26,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q1,20170330,349,7.0,7.0,0.0,35.05,35.05,0.0,65.3,65.3,0.0,0.0,0.0,0.0,211.48,211.48,0.0,766.21,762.43,3.78,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q1,20170331,349,7.0,7.0,0.0,55.62,55.62,0.0,55.79,55.79,0.0,0.0,0.0,0.0,232.47,232.47,0.0,750.91,734.58,16.33,0.0,0.0,0.0,0.0,0.0,0.0,
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170401,349,0.0,0.0,0.0,35.26,35.26,0.0,46.51,46.51,0.0,0.0,0.0,0.0,217.75,217.75,0.0,740.96,738.96,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170402,345,0.0,0.0,0.0,35.0,35.0,0.0,53.43,53.43,0.0,0.0,0.0,0.0,211.75,211.75,0.0,755.1,748.1,7.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170403,346,7.0,7.0,0.0,35.17,35.17,0.0,74.85,74.85,0.0,0.0,0.0,0.0,224.84,224.84,0.0,762.9,757.9,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170404,347,7.0,7.0,0.0,41.95,41.95,0.0,56.05,56.05,0.0,0.0,0.0,0.0,244.22,244.22,0.0,753.05,748.17,4.88,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170405,345,7.0,7.0,0.0,41.92,41.92,0.0,62.45,62.45,0.0,0.0,0.0,0.0,235.68,235.68,0.0,762.84,762.84,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170406,346,7.0,7.0,0.0,35.08,35.08,0.0,76.98,76.98,0.0,0.0,0.0,0.0,230.77,230.77,0.0,765.7,761.18,4.52,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170407,350,7.0,7.0,0.0,49.0,49.0,0.0,74.96,74.96,0.0,0.0,0.0,0.0,204.62,204.62,0.0,773.03,763.03,10.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170408,351,0.0,0.0,0.0,33.0,33.0,0.0,51.36,51.36,0.0,0.0,0.0,0.0,196.0,196.0,0.0,750.67,741.67,9.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170409,350,0.0,0.0,0.0,28.0,28.0,0.0,58.49,58.49,0.0,0.0,0.0,0.0,214.47,214.47,0.0,742.06,728.06,14.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170410,348,7.0,7.0,0.0,14.0,14.0,0.0,45.01,45.01,0.0,0.0,0.0,0.0,211.97,211.97,0.0,767.75,759.0,8.75,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170411,349,7.0,7.0,0.0,37.0,37.0,0.0,49.03,49.03,0.0,0.0,0.0,0.0,202.7,202.7,0.0,777.6,772.6,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170412,344,7.0,7.0,0.0,26.0,26.0,0.0,61.4,61.4,0.0,0.0,0.0,0.0,228.9,228.9,0.0,756.64,751.64,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170413,342,7.0,7.0,0.0,30.03,30.03,0.0,77.3,77.3,0.0,0.0,0.0,0.0,228.65,228.65,0.0,750.3,743.43,6.87,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170414,343,7.0,7.0,0.0,39.97,39.97,0.0,74.7,74.7,0.0,0.0,0.0,0.0,232.46,232.46,0.0,767.81,757.33,10.48,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170415,343,0.0,0.0,0.0,29.47,29.47,0.0,41.93,41.93,0.0,0.0,0.0,0.0,176.47,176.47,0.0,740.01,738.01,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170416,342,0.0,0.0,0.0,33.53,33.53,0.0,32.92,32.92,0.0,0.0,0.0,0.0,217.07,217.07,0.0,734.77,727.77,7.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170417,342,7.0,7.0,0.0,28.0,28.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,234.43,234.43,0.0,737.78,732.78,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170418,340,7.0,7.0,0.0,21.0,21.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,233.0,233.0,0.0,767.24,767.24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170419,340,7.0,7.0,0.0,28.0,28.0,0.0,57.89,57.89,0.0,0.0,0.0,0.0,214.18,214.18,0.0,744.56,744.56,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170420,342,7.0,7.0,0.0,28.0,28.0,0.0,63.83,63.83,0.0,0.0,0.0,0.0,237.92,237.92,0.0,763.71,758.71,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170421,345,7.0,7.0,0.0,28.0,28.0,0.0,36.28,36.28,0.0,0.0,0.0,0.0,225.98,225.98,0.0,766.26,761.41,4.85,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170422,345,0.0,0.0,0.0,29.7,29.7,0.0,30.07,30.07,0.0,0.0,0.0,0.0,212.21,212.21,0.0,773.08,773.08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170423,343,0.0,0.0,0.0,37.53,37.53,0.0,58.02,58.02,0.0,0.0,0.0,0.0,209.65,209.65,0.0,728.57,721.57,7.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170424,341,7.0,7.0,0.0,35.0,35.0,0.0,63.15,63.15,0.0,0.0,0.0,0.0,218.13,218.13,0.0,768.06,764.88,3.18,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170425,341,7.0,7.0,0.0,21.0,21.0,0.0,69.89,69.89,0.0,0.0,0.0,0.0,239.81,239.81,0.0,751.45,747.53,3.92,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170426,343,7.0,7.0,0.0,42.0,42.0,0.0,64.99,64.99,0.0,0.0,0.0,0.0,245.53,245.53,0.0,768.69,768.69,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170427,345,7.0,7.0,0.0,28.0,28.0,0.0,75.1,75.1,0.0,0.0,0.0,0.0,223.8,223.8,0.0,757.87,757.87,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170428,345,0.0,0.0,0.0,42.0,42.0,0.0,62.92,62.92,0.0,0.0,0.0,0.0,202.51,202.51,0.0,751.05,746.82,4.23,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170429,346,0.0,0.0,0.0,28.0,28.0,0.0,49.02,49.02,0.0,0.0,0.0,0.0,214.82,214.82,0.0,742.35,742.35,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170430,345,0.0,0.0,0.0,25.6,25.6,0.0,49.09,49.09,0.0,0.0,0.0,0.0,196.67,196.67,0.0,742.82,742.82,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170501,343,7.0,7.0,0.0,35.0,35.0,0.0,60.95,60.95,0.0,0.0,0.0,0.0,211.01,211.01,0.0,758.5,758.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170502,341,7.0,7.0,0.0,26.11,26.11,0.0,55.93,55.93,0.0,0.0,0.0,0.0,223.35,223.35,0.0,754.69,754.69,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170503,343,7.0,7.0,0.0,36.55,36.55,0.0,52.78,52.78,0.0,0.0,0.0,0.0,221.45,221.45,0.0,716.04,711.27,4.77,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170504,346,7.0,7.0,0.0,21.0,21.0,0.0,70.3,70.3,0.0,0.0,0.0,0.0,214.75,214.75,0.0,764.43,764.43,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170505,349,7.0,7.0,0.0,37.0,37.0,0.0,72.89,72.89,0.0,0.0,0.0,0.0,209.26,209.26,0.0,757.38,753.01,4.37,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170506,352,0.0,0.0,0.0,25.92,25.92,0.0,44.24,44.24,0.0,0.0,0.0,0.0,197.8,197.8,0.0,732.34,732.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170507,353,0.0,0.0,0.0,32.95,32.95,0.0,39.76,39.76,0.0,0.0,0.0,0.0,232.69,232.69,0.0,728.37,728.37,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170508,352,7.0,7.0,0.0,35.0,35.0,0.0,58.11,58.11,0.0,0.0,0.0,0.0,211.68,211.68,0.0,794.61,792.18,2.43,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170509,352,7.0,7.0,0.0,17.53,17.53,0.0,76.86,76.86,0.0,0.0,0.0,0.0,212.35,212.35,0.0,757.49,751.86,5.63,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170510,353,7.0,7.0,0.0,24.57,24.57,0.0,72.0,72.0,0.0,0.0,0.0,0.0,226.98,226.98,0.0,766.23,766.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170511,353,7.0,7.0,0.0,31.55,31.55,0.0,81.72,81.72,0.0,0.0,0.0,0.0,202.22,202.22,0.0,759.35,755.02,4.33,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170512,353,7.0,7.0,0.0,35.0,35.0,0.0,70.41,70.41,0.0,0.0,0.0,0.0,212.0,212.0,0.0,750.86,746.58,4.28,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170513,353,0.0,0.0,0.0,28.0,28.0,0.0,51.12,51.12,0.0,0.0,0.0,0.0,207.59,207.59,0.0,750.83,750.83,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170514,352,0.0,0.0,0.0,29.87,29.87,0.0,46.8,46.8,0.0,0.0,0.0,0.0,208.91,208.91,0.0,727.86,727.86,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170515,354,0.0,0.0,0.0,33.13,33.13,0.0,83.9,83.9,0.0,0.0,0.0,0.0,207.56,207.56,0.0,780.38,775.5,4.88,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170516,355,7.0,7.0,0.0,17.55,17.55,0.0,68.07,68.07,0.0,0.0,0.0,0.0,236.24,236.24,0.0,783.43,778.96,4.47,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170517,355,7.0,7.0,0.0,38.57,38.57,0.0,79.07,79.07,0.0,0.0,0.0,0.0,214.64,214.64,0.0,761.67,761.67,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170518,352,7.0,7.0,0.0,35.0,35.0,0.0,72.02,72.02,0.0,0.0,0.0,0.0,223.07,223.07,0.0,782.4,777.4,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170519,353,7.0,7.0,0.0,35.0,35.0,0.0,79.82,79.82,0.0,0.0,0.0,0.0,218.58,218.58,0.0,747.07,742.17,4.9,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170520,352,0.0,0.0,0.0,30.0,30.0,0.0,29.95,29.95,0.0,0.0,0.0,0.0,221.68,221.68,0.0,726.45,726.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170521,350,0.0,0.0,0.0,33.0,33.0,0.0,34.95,34.95,0.0,0.0,0.0,0.0,215.64,215.64,0.0,741.76,741.76,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170522,351,7.0,7.0,0.0,44.0,44.0,0.0,77.12,77.12,0.0,0.0,0.0,0.0,208.92,208.92,0.0,759.45,759.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170523,349,7.0,7.0,0.0,38.42,38.42,0.0,68.07,68.07,0.0,0.0,0.0,0.0,223.7,223.7,0.0,786.04,782.61,3.43,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170524,348,7.0,7.0,0.0,38.55,38.55,0.0,62.62,62.62,0.0,0.0,0.0,0.0,217.0,217.0,0.0,751.36,749.46,1.9,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170525,348,7.0,7.0,0.0,45.58,45.58,0.0,72.1,72.1,0.0,0.0,0.0,0.0,195.55,195.55,0.0,782.18,779.26,2.92,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170526,346,7.0,7.0,0.0,42.05,42.05,0.0,66.89,66.89,0.0,0.0,0.0,0.0,204.68,204.68,0.0,758.49,753.86,4.63,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170527,346,0.0,0.0,0.0,35.13,35.13,0.0,29.95,29.95,0.0,0.0,0.0,0.0,226.24,226.24,0.0,758.44,758.44,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170528,346,0.0,0.0,0.0,33.0,33.0,0.0,33.23,33.23,0.0,0.0,0.0,0.0,201.0,201.0,0.0,723.48,723.48,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170529,344,0.0,0.0,0.0,29.92,29.92,0.0,35.03,35.03,0.0,0.0,0.0,0.0,228.61,228.61,0.0,761.45,761.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170530,345,7.0,7.0,0.0,45.7,45.7,0.0,53.92,53.92,0.0,0.0,0.0,0.0,228.85,228.85,0.0,719.02,714.19,4.83,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170531,346,7.0,7.0,0.0,38.51,38.51,0.0,56.0,56.0,0.0,0.0,0.0,0.0,235.47,235.47,0.0,746.27,743.12,3.15,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170601,345,7.0,7.0,0.0,31.7,31.7,0.0,51.03,51.03,0.0,0.0,0.0,0.0,228.54,228.54,0.0,758.38,758.38,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170602,349,7.0,7.0,0.0,49.18,49.18,0.0,53.97,53.97,0.0,0.0,0.0,0.0,216.6,216.6,0.0,742.92,739.39,3.53,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170603,349,0.0,0.0,0.0,32.93,32.93,0.0,20.11,20.11,0.0,0.0,0.0,0.0,216.02,216.02,0.0,735.42,735.42,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170604,349,0.0,0.0,0.0,28.0,28.0,0.0,32.91,32.91,0.0,0.0,0.0,0.0,237.67,237.67,0.0,751.65,751.65,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170605,345,7.0,7.0,0.0,37.1,37.1,0.0,81.98,81.98,0.0,0.0,0.0,0.0,217.0,217.0,0.0,737.04,733.41,3.63,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170606,346,7.0,7.0,0.0,52.4,52.4,0.0,56.03,56.03,0.0,0.0,0.0,0.0,216.9,216.9,0.0,742.41,737.56,4.85,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170607,346,7.0,7.0,0.0,38.55,38.55,0.0,63.03,63.03,0.0,0.0,0.0,0.0,239.77,239.77,0.0,757.69,752.91,4.78,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170608,350,7.0,7.0,0.0,38.65,38.65,0.0,70.02,70.02,0.0,0.0,0.0,0.0,228.52,228.52,0.0,756.77,753.45,3.32,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170609,350,0.0,0.0,0.0,42.03,42.03,0.0,67.9,67.9,0.0,0.0,0.0,0.0,218.17,218.17,0.0,753.65,750.57,3.08,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170610,350,0.0,0.0,0.0,34.71,34.71,0.0,47.8,47.8,0.0,0.0,0.0,0.0,212.97,212.97,0.0,726.28,726.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170611,350,0.0,0.0,0.0,33.32,33.32,0.0,47.17,47.17,0.0,0.0,0.0,0.0,200.65,200.65,0.0,718.54,718.54,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170612,350,7.0,7.0,0.0,35.0,35.0,0.0,91.8,91.8,0.0,0.0,0.0,0.0,223.63,223.63,0.0,723.98,720.18,3.8,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170613,350,7.0,7.0,0.0,40.71,40.71,0.0,72.24,72.24,0.0,0.0,0.0,0.0,238.36,238.36,0.0,750.58,750.58,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170614,353,7.0,7.0,0.0,38.43,38.43,0.0,79.02,79.02,0.0,0.0,0.0,0.0,228.92,228.92,0.0,759.85,754.85,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170615,353,7.0,7.0,0.0,38.3,38.3,0.0,81.98,81.98,0.0,0.0,0.0,0.0,227.09,227.09,0.0,766.75,759.75,7.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170616,354,7.0,7.0,0.0,49.22,49.22,0.0,64.97,64.97,0.0,0.0,0.0,0.0,230.83,230.83,0.0,764.86,762.19,2.67,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170617,354,0.0,0.0,0.0,19.1,19.1,0.0,46.12,46.12,0.0,0.0,0.0,0.0,221.36,221.36,0.0,733.42,726.6,6.82,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170618,354,0.0,0.0,0.0,14.0,14.0,0.0,61.03,61.03,0.0,0.0,0.0,0.0,215.81,215.81,0.0,726.45,726.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170619,353,7.0,7.0,0.0,37.02,37.02,0.0,84.15,84.15,0.0,0.0,0.0,0.0,214.78,214.78,0.0,760.27,757.74,2.53,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170620,350,7.0,7.0,0.0,41.78,41.78,0.0,81.9,81.9,0.0,0.0,0.0,0.0,218.59,218.59,0.0,753.84,750.47,3.37,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170621,350,7.0,7.0,0.0,49.15,49.15,0.0,79.01,79.01,0.0,0.0,0.0,0.0,221.57,221.57,0.0,768.8,764.95,3.85,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170622,347,7.0,7.0,0.0,35.1,35.1,0.0,86.82,86.82,0.0,0.0,0.0,0.0,213.61,213.61,0.0,772.11,764.34,7.77,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170623,349,7.0,7.0,0.0,48.92,48.92,0.0,79.1,79.1,0.0,0.0,0.0,0.0,214.51,214.51,0.0,755.11,755.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
335513,SEAGATE REHABILITATION AND NURSING CENTER,BROOKLYN,NY,Kings,47,2017Q2,20170624,350,0.0,0.0,0.0,26.03,26.03,0.0,44.0,44.0,0.0,0.0,0.0,0.0,205.79,205.79,0.0,752.9,752.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
